CVE ID,Description,Published Date,Last Modified Date
CVE-1999-1588,"Buffer overflow in nlps_server in Sun Solaris x86 2.4, 2.5, and 2.5.1 allows remote attackers to execute arbitrary code as root via a long string beginning with ""NLPS:002:002:"" to the listen (aka System V listener) port, TCP port 2766.",1999-12-31T05:00:00.000,2024-08-01T19:35:05.433
CVE-1999-1589,Unspecified vulnerability in crontab in IBM AIX 3.2 allows local users to gain root privileges via unknown attack vectors.,1999-12-31T05:00:00.000,2008-09-05T04:00:00.000
CVE-1999-1590,"Directory traversal vulnerability in Muhammad A. Muquit wwwcount (Count.cgi) 2.3 allows remote attackers to read arbitrary GIF files via "".."" sequences in the image parameter, a different vulnerability than CVE-1999-0021.",1999-12-31T05:00:00.000,2008-09-05T20:19:53.367
CVE-1999-1591,"Microsoft Internet Information Services (IIS) server 4.0 SP4, without certain hotfixes released for SP4, does not require authentication credentials under certain conditions, which allows remote attackers to bypass authentication requirements, as demonstrated by connecting via Microsoft Visual InterDev 6.0.",1999-12-31T05:00:00.000,2008-09-05T20:19:53.507
CVE-1999-1592,"Multiple unspecified vulnerabilities in sendmail 5, as installed on Sun SunOS 4.1.3_U1 and 4.1.4, have unspecified attack vectors and impact.  NOTE: this might overlap CVE-1999-0129.",1999-12-31T05:00:00.000,2008-09-05T20:19:53.647
CVE-2000-0011,Buffer overflow in AnalogX SimpleServer:WWW HTTP server allows remote attackers to execute commands via a long GET request.,1999-12-31T05:00:00.000,2008-09-10T19:02:18.807
CVE-2000-0013,"IRIX soundplayer program allows local users to gain privileges by including shell metacharacters in a .wav file, which is executed via the midikeys program.",1999-12-31T05:00:00.000,2008-09-10T19:02:18.947
CVE-2000-0015,CascadeView TFTP server allows local users to gain privileges via a symlink attack.,1999-12-31T05:00:00.000,2008-09-10T19:02:19.087
CVE-1999-0964,Buffer overflow in FreeBSD setlocale in the libc module allows attackers to execute arbitrary code via a long PATH_LOCALE environment variable.,2000-01-01T05:00:00.000,2008-09-09T12:36:15.367
CVE-2000-0069,The recover program in Solstice Backup allows local users to restore sensitive files.,2000-01-01T05:00:00.000,2022-08-17T10:15:20.113
CVE-2000-0120,The Remote Access Service invoke.cfm template in Allaire Spectra 1.0 allows users to bypass authentication via the bAuthenticated parameter.,2000-01-01T05:00:00.000,2018-05-03T01:29:06.350
CVE-2000-0077,The October 1998 version of the HP-UX aserver program allows local users to gain privileges by specifying an alternate PATH which aserver uses to find the ps and grep commands.,2000-01-02T05:00:00.000,2018-05-03T01:29:06.067
CVE-2000-0078,The June 1999 version of the HP-UX aserver program allows local users to gain privileges by specifying an alternate PATH which aserver uses to find the awk command.,2000-01-02T05:00:00.000,2018-05-03T01:29:06.147
CVE-2000-0082,WebTV email client allows remote attackers to force the client to send email without the user's knowledge via HTML.,2000-01-02T05:00:00.000,2023-11-07T01:55:12.657
CVE-1999-0735,KDE K-Mail allows local users to gain privileges via a symlink attack in temporary user directories.,2000-01-04T05:00:00.000,2008-09-09T12:35:18.883
CVE-1999-0744,Buffer overflow in Netscape Enterprise Server and FastTrask Server allows remote attackers to gain privileges via a long HTTP GET request.,2000-01-04T05:00:00.000,2008-09-05T20:17:52.527
CVE-1999-0876,Buffer overflow in Internet Explorer 4.0 via EMBED tag.,2000-01-04T05:00:00.000,2023-11-07T01:55:04.120
CVE-1999-0894,"Red Hat Linux screen program does not use Unix98 ptys, allowing local users to write to other terminals.",2000-01-04T05:00:00.000,2022-08-17T10:15:15.077
CVE-2000-0049,Buffer overflow in Winamp client allows remote attackers to execute commands via a long entry in a .pls file.,2000-01-04T05:00:00.000,2008-09-10T19:02:25.867
CVE-2000-0050,The Allaire Spectra Webtop allows authenticated users to access other Webtop sections by specifying explicit URLs.,2000-01-04T05:00:00.000,2008-09-10T19:02:26.133
CVE-2000-0051,The Allaire Spectra Configuration Wizard allows remote attackers to cause a denial of service by repeatedly resubmitting data collections for indexing via a URL.,2000-01-04T05:00:00.000,2008-09-10T19:02:26.210
CVE-2000-0052,Red Hat userhelper program in the usermode package allows local users to gain root access via PAM and a .. (dot dot) attack.,2000-01-04T05:00:00.000,2008-09-10T19:02:40.897
CVE-2000-0053,Microsoft Commercial Internet System (MCIS) IMAP server allows remote attackers to cause a denial of service via a malformed IMAP request.,2000-01-04T05:00:00.000,2023-11-07T01:55:12.263
CVE-2000-0057,"Cold Fusion CFCACHE tag places temporary cache files within the web document root, allowing remote attackers to obtain sensitive system information.",2000-01-04T05:00:00.000,2008-09-10T19:02:41.353
CVE-2000-0059,"PHP3 with safe_mode enabled does not properly filter shell metacharacters from commands that are executed by popen, which could allow remote attackers to execute commands.",2000-01-04T05:00:00.000,2008-09-10T19:02:41.507
CVE-2000-0062,The DTML implementation in the Z Object Publishing Environment (Zope) allows remote attackers to conduct unauthorized activities.,2000-01-04T05:00:00.000,2023-11-07T01:55:12.370
CVE-2000-0085,"Hotmail does not properly filter JavaScript code from a user's mailbox, which allows a remote attacker to execute code via the LOWSRC or DYNRC parameters in the IMG tag.",2000-01-04T05:00:00.000,2022-08-17T10:15:20.760
CVE-2000-0056,IMail IMONITOR status.cgi CGI script allows remote attackers to cause a denial of service with many calls to status.cgi.,2000-01-05T05:00:00.000,2008-09-10T19:02:41.290
CVE-2000-0058,"Network HotSync program in Handspring Visor does not have authentication, which allows remote attackers to retrieve email and files.",2000-01-05T05:00:00.000,2008-09-10T19:02:41.430
CVE-2000-0044,Macros in War FTP 1.70 and 1.67b2 allow local or remote attackers to read arbitrary files or execute commands.,2000-01-06T05:00:00.000,2008-09-10T19:02:25.023
CVE-2000-0055,Buffer overflow in Solaris chkperm command allows local users to gain root access via a long -n option.,2000-01-06T05:00:00.000,2018-10-30T16:26:22.763
CVE-2000-0084,CuteFTP uses weak encryption to store password information in its tree.dat file.,2000-01-06T05:00:00.000,2022-08-17T10:15:20.610
CVE-2000-0061,"Internet Explorer 5 does not modify the security zone for a document that is being loaded into a window until after the document has been loaded, which could allow remote attackers to execute Javascript in a different security context while the document is loading.",2000-01-07T05:00:00.000,2021-07-23T12:19:37.643
CVE-2000-1220,"The line printer daemon (lpd) in the lpr package in multiple Linux operating systems allows local users to gain root privileges by causing sendmail to execute with arbitrary command line arguments, as demonstrated using the -C option to specify a configuration file.",2000-01-08T05:00:00.000,2017-07-11T01:29:03.210
CVE-2000-1221,"The line printer daemon (lpd) in the lpr package in multiple Linux operating systems authenticates by comparing the reverse-resolved hostname of the local machine to the hostname of the print server as returned by gethostname, which allows remote attackers to bypass intended access controls by modifying the DNS for the attacking IP.",2000-01-08T05:00:00.000,2017-07-11T01:29:03.290
CVE-2000-0046,Buffer overflow in ICQ 99b 1.1.1.1 client allows remote attackers to execute commands via a malformed URL within an ICQ message.,2000-01-10T05:00:00.000,2008-09-10T19:02:25.163
CVE-2000-0080,AIX techlibss allows local users to overwrite files via a symlink attack.,2000-01-10T05:00:00.000,2016-10-18T02:06:23.977
CVE-2000-0081,"Hotmail does not properly filter JavaScript code from a user's mailbox, which allows a remote attacker to execute the code by using hexadecimal codes to specify the javascript: protocol, e.g. j&#x41;vascript.",2000-01-10T05:00:00.000,2022-08-17T10:15:20.450
CVE-2000-0045,MySQL allows local users to modify passwords for arbitrary MySQL users via the GRANT privilege.,2000-01-11T05:00:00.000,2019-10-07T16:38:58.470
CVE-2000-0067,CyberCash Merchant Connection Kit (MCK) allows local users to modify files via a symlink attack.,2000-01-11T05:00:00.000,2022-08-17T10:15:19.940
CVE-2000-0071,IIS 4.0 allows a remote attacker to obtain the real pathname of the document root by requesting non-existent files with .ida or .idq extensions.,2000-01-11T05:00:00.000,2018-10-30T16:25:10.357
CVE-2000-0074,PowerScripts PlusMail CGI program allows remote attackers to execute commands via a password file with improper permissions.,2000-01-11T05:00:00.000,2022-08-17T10:15:20.287
CVE-1999-1002,Netscape Navigator uses weak encryption for storing a user's Netscape mail password.,2000-01-12T05:00:00.000,2016-10-18T02:00:04.213
CVE-2000-0048,get_it program in Corel Linux Update allows local users to gain root access by specifying an alternate PATH for the cp program.,2000-01-12T05:00:00.000,2008-09-10T19:02:25.807
CVE-2000-0070,"NtImpersonateClientOfPort local procedure call in Windows NT 4.0 allows local users to gain privileges, aka ""Spoofed LPC Port Request.""",2000-01-12T05:00:00.000,2023-11-07T01:55:12.467
CVE-2000-0087,"Netscape Mail Notification (nsnotify) utility in Netscape Communicator uses IMAP without SSL, even if the user has set a preference for Communicator to use an SSL connection, allowing a remote attacker to sniff usernames and passwords in plaintext.",2000-01-12T05:00:00.000,2016-10-18T02:06:25.167
CVE-2000-0066,WebSite Pro allows remote attackers to determine the real pathname of webdirectories via a malformed URL request.,2000-01-13T05:00:00.000,2022-08-17T10:15:19.787
CVE-2000-0075,"Super Mail Transfer Package (SMTP), later called MsgCore, has a memory leak which allows remote attackers to cause a denial of service by repeating multiple HELO, MAIL FROM, RCPT TO, and DATA commands in the same session.",2000-01-13T05:00:00.000,2008-09-10T19:02:42.993
CVE-2000-0063,cgiproc CGI script in Nortel Contivity HTTP server allows remote attackers to read arbitrary files by specifying the filename in a parameter to the script.,2000-01-17T05:00:00.000,2008-09-10T19:02:41.913
CVE-2000-0064,cgiproc CGI script in Nortel Contivity HTTP server allows remote attackers to cause a denial of service via a malformed URL that includes shell metacharacters.,2000-01-17T05:00:00.000,2008-09-10T19:02:41.993
CVE-2000-0065,Buffer overflow in InetServ 3.0 allows remote attackers to execute commands via a long GET request.,2000-01-17T05:00:00.000,2022-08-17T10:15:19.600
CVE-2000-0072,"Visual Casel (Vcasel) does not properly prevent users from executing files, which allows local users to use a relative pathname to specify an alternate file which has an approved name and possibly gain privileges.",2000-01-17T05:00:00.000,2016-10-18T02:06:21.290
CVE-2000-0090,VMWare 1.1.2 allows local users to cause a denial of service via a symlink attack.,2000-01-17T05:00:00.000,2008-09-10T19:02:53.447
CVE-1999-0992,HP VirtualVault with the PHSS_17692 patch allows unprivileged processes to bypass access restrictions via the Trusted Gateway Proxy (TGP).,2000-01-18T05:00:00.000,2008-09-05T20:18:28.057
CVE-2000-0079,The W3C CERN httpd HTTP server allows remote attackers to determine the real pathnames of some commands via a request for a nonexistent URL.,2000-01-18T05:00:00.000,2008-09-10T19:02:51.430
CVE-2000-0086,"Netopia Timbuktu Pro sends user IDs and passwords in cleartext, which allows remote attackers to obtain them via sniffing.",2000-01-18T05:00:00.000,2008-09-10T19:02:53.133
CVE-2000-0099,Buffer overflow in UnixWare ppptalk command allows local users to gain privileges via a long prompt argument.,2000-01-18T05:00:00.000,2016-10-18T02:06:26.387
CVE-2000-0092,The BSD make program allows local users to modify files via a symlink attack when the -j option is being used.,2000-01-19T05:00:00.000,2011-03-08T02:02:37.860
CVE-1999-0595,"A Windows NT system does not clear the system page file during shutdown, which might allow sensitive information to be recorded.",2000-01-20T05:00:00.000,2022-08-17T06:15:18.897
CVE-2000-0088,"Buffer overflow in the conversion utilities for Japanese, Korean and Chinese Word 5 documents allows an attacker to execute commands, aka the ""Malformed Conversion Data"" vulnerability.",2000-01-20T05:00:00.000,2018-10-12T21:29:26.857
CVE-2000-0091,Buffer overflow in vchkpw/vpopmail POP authentication package allows remote attackers to gain root privileges via a long username or password.,2000-01-21T05:00:00.000,2008-09-10T19:02:53.897
CVE-2000-0093,"An installation of Red Hat uses DES password encryption with crypt() for the initial password, instead of md5.",2000-01-21T05:00:00.000,2022-08-17T10:15:20.920
CVE-2000-0115,IIS allows local users to cause a denial of service via invalid regular expressions in a Visual Basic script in an ASP page.,2000-01-21T05:00:00.000,2022-08-17T06:15:23.513
CVE-2000-0095,"The PMTU discovery procedure used by HP-UX 10.30 and 11.00 for determining the optimum MTU generates large amounts of traffic in response to small packets, allowing remote attackers to cause the system to be used as a packet amplifier.",2000-01-24T05:00:00.000,2008-09-10T19:02:54.180
CVE-2000-0096,Buffer overflow in qpopper 3.0 beta versions allows local users to gain privileges via a long LIST command.,2000-01-26T05:00:00.000,2008-09-10T19:02:54.243
CVE-2000-0097,"The WebHits ISAPI filter in Microsoft Index Server allows remote attackers to read arbitrary files, aka the ""Malformed Hit-Highlighting Argument"" vulnerability.",2000-01-26T05:00:00.000,2018-10-12T21:29:27.373
CVE-2000-0098,Microsoft Index Server allows remote attackers to determine the real path for a web directory via a request to an Internet Data Query file that does not exist.,2000-01-26T05:00:00.000,2018-10-12T21:29:27.623
CVE-2000-0126,Sample Internet Data Query (IDQ) scripts in IIS 3 and 4 allow remote attackers to read files via a .. (dot dot) attack.,2000-01-26T05:00:00.000,2022-08-17T10:15:22.940
CVE-2000-0113,"The SyGate Remote Management program does not properly restrict access to its administration service, which allows remote attackers to cause a denial of service, or access network traffic statistics.",2000-01-27T05:00:00.000,2016-10-18T02:06:28.963
CVE-2000-0130,Buffer overflow in SCO scohelp program allows remote attackers to execute commands.,2000-01-27T05:00:00.000,2016-10-18T02:06:32.793
CVE-2000-1216,Buffer overflow in portmir for AIX 4.3.0 allows local users to corrupt lock files and gain root privileges via the echo_error routine.,2000-01-27T05:00:00.000,2020-12-09T15:59:47.250
CVE-2000-0111,"The RightFax web client uses predictable session numbers, which allows remote attackers to hijack user sessions.",2000-01-29T05:00:00.000,2008-09-10T19:02:55.290
CVE-2000-0116,"Firewall-1 does not properly filter script tags, which allows remote attackers to bypass the ""Strip Script Tags"" restriction by including an extra < in front of the SCRIPT tag.",2000-01-29T05:00:00.000,2008-09-10T19:02:56.163
CVE-2000-0117,"The siteUserMod.cgi program in Cobalt RaQ2 servers allows any Site Administrator to modify passwords for other users, site administrators, and possibly admin (root).",2000-01-30T05:00:00.000,2008-09-10T19:02:56.227
CVE-2000-0109,The mcsp Client Site Processor system (MultiCSP) in Standard and Poor's ComStock is installed with several accounts that have no passwords or easily guessable default passwords.,2000-01-31T05:00:00.000,2022-08-17T10:15:22.220
CVE-2000-0132,Microsoft Java Virtual Machine allows remote attackers to read files via the getSystemResourceAsStream function.,2000-01-31T05:00:00.000,2008-09-10T19:03:05.290
CVE-2000-0101,The Make-a-Store OrderPage shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,2000-02-01T05:00:00.000,2022-08-17T10:15:21.097
CVE-2000-0102,The SalesCart shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,2000-02-01T05:00:00.000,2022-08-17T10:15:21.287
CVE-2000-0103,The SmartCart shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,2000-02-01T05:00:00.000,2022-08-17T10:15:21.483
CVE-2000-0104,The Shoptron shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,2000-02-01T05:00:00.000,2022-08-17T10:15:21.650
CVE-2000-0105,Outlook Express 5.01 and Internet Explorer 5.01 allow remote attackers to view a user's email messages via a script that accesses a variable that references subsequent email messages that are read by the client.,2000-02-01T05:00:00.000,2008-09-10T19:02:54.883
CVE-2000-0106,The EasyCart shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,2000-02-01T05:00:00.000,2022-08-17T10:15:21.837
CVE-2000-0107,Linux apcd program allows local attackers to modify arbitrary files via a symlink attack.,2000-02-01T05:00:00.000,2008-09-10T19:02:55.007
CVE-2000-0108,The Intellivend shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,2000-02-01T05:00:00.000,2022-08-17T10:15:22.027
CVE-2000-0110,The WebSiteTool shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,2000-02-01T05:00:00.000,2022-08-17T10:15:22.387
CVE-2000-0121,"The Recycle Bin utility in Windows NT and Windows 2000 allows local users to read or modify files by creating a subdirectory with the victim's SID in the recycler directory, aka the ""Recycle Bin Creation"" vulnerability.",2000-02-01T05:00:00.000,2023-11-07T01:55:12.993
CVE-2000-0123,The shopping cart application provided with Filemaker allows remote users to modify sensitive purchase information via hidden form fields.,2000-02-01T05:00:00.000,2022-08-17T10:15:22.777
CVE-2000-0131,Buffer overflow in War FTPd 1.6x allows users to cause a denial of service via long MKD and CWD commands.,2000-02-01T05:00:00.000,2016-10-18T02:06:33.950
CVE-2000-0133,"Buffer overflows in Tiny FTPd 0.52 beta3 FTP server allows users to execute commands via the STOR, RNTO, MKD, XMKD, RMD, XRMD, APPE, SIZE, and RNFR commands.",2000-02-01T05:00:00.000,2008-09-10T19:03:05.413
CVE-2000-0134,The Check It Out shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,2000-02-01T05:00:00.000,2022-08-17T10:15:23.193
CVE-2000-0135,The @Retail shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,2000-02-01T05:00:00.000,2022-08-17T10:15:23.387
CVE-2000-0136,The Cart32 shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,2000-02-01T05:00:00.000,2022-08-17T10:15:23.567
CVE-2000-0137,The CartIt shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,2000-02-01T05:00:00.000,2022-08-17T10:15:23.733
CVE-2000-0151,"GNU make follows symlinks when it reads a Makefile from stdin, which allows other local users to execute commands.",2000-02-01T05:00:00.000,2008-09-10T19:03:07.007
CVE-2000-0157,NetBSD ptrace call on VAX allows local users to gain privileges by modifying the PSL contents in the debugging process.,2000-02-01T05:00:00.000,2008-09-10T19:03:07.633
CVE-2000-1205,"Cross site scripting vulnerabilities in Apache 1.3.0 through 1.3.11 allow remote attackers to execute script as other web site visitors via (1) the printenv CGI (printenv.pl), which does not encode its output, (2) pages generated by the ap_send_error_response function such as a default 404, which does not add an explicit charset, or (3) various messages that are generated by certain Apache modules or core code.  NOTE: the printenv issue might still exist for web browsers that can render text/plain content types as HTML, such as Internet Explorer, but CVE regards this as a design limitation of those browsers, not Apache.  The printenv.pl/acuparam vector, discloser on 20070724, is one such variant.",2000-02-01T05:00:00.000,2023-11-07T01:55:28.470
CVE-2000-0112,The default installation of Debian GNU/Linux uses an insecure Master Boot Record (MBR) which allows a local user to boot from a floppy disk during the installation.,2000-02-02T05:00:00.000,2016-10-18T02:06:27.760
CVE-2000-0114,Frontpage Server Extensions allows remote attackers to determine the name of the anonymous account via an RPC POST request to shtml.dll in the /_vti_bin/ virtual directory.,2000-02-02T05:00:00.000,2022-08-17T10:15:22.567
CVE-2000-0469,Selena Sol WebBanner 4.0 allows remote attackers to read arbitrary files via a .. (dot dot) attack.,2000-02-02T05:00:00.000,2023-11-07T01:55:19.013
CVE-2000-0122,Frontpage Server Extensions allows remote attackers to determine the physical path of a virtual directory via a GET request to the htimage.exe CGI program.,2000-02-03T05:00:00.000,2018-10-19T15:29:01.020
CVE-2000-0124,"surfCONTROL SuperScout does not properly asign a category to web sites with a . (dot) at the end, which may allow users to bypass web access restrictions.",2000-02-03T05:00:00.000,2008-09-10T19:02:56.710
CVE-2000-0125,"wwwthreads does not properly cleanse numeric data or table names that are passed to SQL queries, which allows remote attackers to gain privileges for wwwthreads forums.",2000-02-03T05:00:00.000,2023-11-07T01:55:13.067
CVE-2000-0127,"The Webspeed configuration program does not properly disable access to the WSMadmin utility, which allows remote attackers to gain privileges via wsisa.dll.",2000-02-03T05:00:00.000,2008-09-10T19:02:57.727
CVE-2000-0218,Buffer overflow in Linux mount and umount allows local users to gain root privileges via a long relative pathname.,2000-02-03T05:00:00.000,2008-09-10T19:03:19.853
CVE-2000-0089,"The rdisk utility in Microsoft Terminal Server Edition and Windows NT 4.0 stores registry hive information in a temporary file with permissions that allow local users to read it, aka the ""RDISK Registry Enumeration File"" vulnerability.",2000-02-04T05:00:00.000,2023-11-07T01:55:12.750
CVE-2000-0128,The Finger Server 0.82 allows remote attackers to execute commands via shell metacharacters.,2000-02-04T05:00:00.000,2008-09-10T19:02:58.023
CVE-2000-0129,Buffer overflow in the SHGetPathFromIDList function of the Serv-U FTP server allows attackers to cause a denial of service by performing a LIST command on a malformed .lnk file.,2000-02-04T05:00:00.000,2022-08-17T10:15:23.103
CVE-2000-0145,The libguile.so library file used by gnucash in Debian GNU/Linux is installed with world-writable permissions.,2000-02-05T05:00:00.000,2022-08-17T10:15:24.363
CVE-2000-0472,Buffer overflow in innd 2.2.2 allows remote attackers to execute arbitrary commands via a cancel request containing a long message ID.,2000-02-06T05:00:00.000,2017-10-10T01:29:07.937
CVE-2000-0144,"Axis 700 Network Scanner does not properly restrict access to administrator URLs, which allows users to bypass the password protection via a .. (dot dot) attack.",2000-02-07T05:00:00.000,2008-09-10T19:03:06.273
CVE-2000-0146,The Java Server in the Novell GroupWise Web Access Enhancement Pack allows remote attackers to cause a denial of service via a long URL to the servlet.,2000-02-07T05:00:00.000,2008-09-10T19:03:06.493
CVE-2000-0147,"snmpd in SCO OpenServer has an SNMP community string that is writable by default, which allows local attackers to modify the host's configuration.",2000-02-08T05:00:00.000,2008-09-05T20:20:15.737
CVE-2000-0148,MySQL 3.22 allows remote attackers to bypass password authentication and access a database via a short check string.,2000-02-08T05:00:00.000,2019-10-07T16:39:03.520
CVE-2000-0149,Zeus web server allows remote attackers to view the source code for CGI programs via a null character (%00) at the end of a URL.,2000-02-08T05:00:00.000,2018-05-03T01:29:06.443
CVE-2000-0215,Vulnerability in SCO cu program in UnixWare 7.x allows local users to gain privileges.,2000-02-08T05:00:00.000,2008-09-10T19:03:19.617
CVE-2000-0140,Internet Anywhere POP3 Mail Server allows remote attackers to cause a denial of service via a large number of connections.,2000-02-10T05:00:00.000,2016-10-18T02:06:37.637
CVE-2000-0141,Infopop Ultimate Bulletin Board (UBB) allows remote attackers to execute commands via shell metacharacters in the topic hidden field.,2000-02-11T05:00:00.000,2024-02-14T01:17:43.863
CVE-2000-0142,The authentication protocol in Timbuktu Pro 2.0b650 allows remote attackers to cause a denial of service via connections to port 407 and 1417.,2000-02-11T05:00:00.000,2022-08-17T10:15:23.907
CVE-2000-0143,"The SSH protocol server sshd allows local users without shell access to redirect a TCP connection through a service that uses the standard system password database for authentication, such as POP or FTP.",2000-02-11T05:00:00.000,2022-08-17T10:15:24.107
CVE-2000-0150,Check Point Firewall-1 allows remote attackers to bypass port access restrictions on an FTP server by forcing it to send malicious packets that Firewall-1 misinterprets as a valid 227 response to a client's PASV attempt.,2000-02-12T05:00:00.000,2018-10-30T16:26:17.700
CVE-2000-0197,"The Windows NT scheduler uses the drive mapping of the interactive user who is currently logged onto the system, which allows the local user to gain privileges by providing a Trojan horse batch file in place of the original batch file.",2000-02-14T05:00:00.000,2008-09-10T19:03:16.820
CVE-2000-0167,IIS Inetinfo.exe allows local users to cause a denial of service by creating a mail file with a long name and a .txt.eml extension in the pickup directory.,2000-02-15T05:00:00.000,2008-09-10T19:03:08.477
CVE-2000-0222,"The installation for Windows 2000 does not activate the Administrator password until the system has rebooted, which allows remote attackers to connect to the ADMIN$ share without a password until the reboot occurs.",2000-02-15T05:00:00.000,2023-11-07T01:55:14.697
CVE-2000-0224,ARCserve agent in SCO UnixWare 7.x allows local attackers to gain root privileges via a symlink attack.,2000-02-15T05:00:00.000,2023-11-07T01:55:14.760
CVE-2000-0094,procfs in BSD systems allows local users to gain root privileges by modifying the /proc/pid/mem interface via a modified file descriptor for stderr.,2000-02-16T05:00:00.000,2018-05-03T01:29:06.240
CVE-2000-0154,The ARCserve agent in UnixWare allows local attackers to modify arbitrary files via a symlink attack.,2000-02-16T05:00:00.000,2023-11-07T01:55:13.390
CVE-2000-0156,"Internet Explorer 4.x and 5.x allows remote web servers to access files on the client that are outside of its security domain, aka the ""Image Source Redirect"" vulnerability.",2000-02-16T05:00:00.000,2021-07-23T12:18:31.047
CVE-2000-0158,Buffer overflow in MMDF server allows remote attackers to gain privileges via a long MAIL FROM command to the SMTP daemon.,2000-02-16T05:00:00.000,2023-11-07T01:55:13.507
CVE-2000-0159,"HP Ignite-UX does not save /etc/passwd when it creates an image of a trusted system, which can set the password field to a blank and allow an attacker to gain privileges.",2000-02-17T05:00:00.000,2023-11-07T01:55:13.580
CVE-2000-0155,"Windows NT Autorun executes the autorun.inf file on non-removable media, which allows local attackers to specify an alternate program to execute when other users access a drive.",2000-02-18T05:00:00.000,2023-11-07T01:55:13.440
CVE-2000-0161,"Sample web sites on Microsoft Site Server 3.0 Commerce Edition do not validate an identification number, which allows remote attackers to execute SQL commands.",2000-02-18T05:00:00.000,2018-10-12T21:29:28.577
CVE-2000-0162,"The Microsoft virtual machine (VM) in Internet Explorer 4.x and 5.x allows a remote attacker to read files via a malicious Java applet that escapes the Java sandbox, aka the ""VM File Reading"" vulnerability.",2000-02-18T05:00:00.000,2021-07-22T13:53:45.333
CVE-2000-0164,The installation of Sun Internet Mail Server (SIMS) creates a world-readable file that allows local users to obtain passwords.,2000-02-20T05:00:00.000,2023-11-07T01:55:13.700
CVE-2000-0160,The Microsoft Active Setup ActiveX component in Internet Explorer 4.x and 5.x allows a remote attacker to install software components without prompting the user by stating that the software's manufacturer is Microsoft.,2000-02-21T05:00:00.000,2023-11-07T01:55:13.627
CVE-2000-0163,asmon and ascpu in FreeBSD allow local users to gain root privileges via a configuration file.,2000-02-21T05:00:00.000,2008-09-10T19:03:08.197
CVE-2000-0166,Buffer overflow in the InterAccess telnet server TelnetD allows remote attackers to execute commands via a long login name.,2000-02-21T05:00:00.000,2023-11-07T01:55:13.807
CVE-2000-0210,"The lit program in Sun Flex License Manager (FlexLM) follows symlinks, which allows local users to modify arbitrary files.",2000-02-21T05:00:00.000,2008-09-10T19:03:18.853
CVE-2000-0182,"iPlanet Web Server 4.1 allows remote attackers to cause a denial of service via a large number of GET commands, which consumes memory and causes a kernel panic.",2000-02-23T05:00:00.000,2022-08-17T10:15:24.543
CVE-2000-0211,"The Windows Media server allows remote attackers to cause a denial of service via a series of client handshake packets that are sent in an improper sequence, aka the ""Misordered Windows Media Services Handshake"" vulnerability.",2000-02-23T05:00:00.000,2018-10-12T21:29:29.293
CVE-2000-0213,"The Sambar server includes batch files ECHO.BAT and HELLO.BAT in the CGI directory, which allow remote attackers to execute commands via shell metacharacters.",2000-02-23T05:00:00.000,2023-11-07T01:55:14.430
CVE-2000-0219,Red Hat 6.0 allows local users to gain root access by booting single user and hitting ^C at the password prompt.,2000-02-23T05:00:00.000,2023-11-07T01:55:14.600
CVE-2000-0194,buildxconf in Corel Linux allows local users to modify or create arbitrary files via the -x or -f parameters.,2000-02-24T05:00:00.000,2008-09-10T19:03:16.557
CVE-2000-0195,"setxconf in Corel Linux allows local users to gain root access via the -T parameter, which executes the user's .xserverrc file.",2000-02-24T05:00:00.000,2008-09-10T19:03:16.663
CVE-2000-0212,InterAccess TelnetD Server 4.0 allows remote attackers to conduct a denial of service via malformed terminal client configuration information.,2000-02-24T05:00:00.000,2018-05-03T01:29:06.617
CVE-2000-0214,"FTP Explorer uses weak encryption for storing the username, password, and profile of FTP sites.",2000-02-24T05:00:00.000,2023-11-07T01:55:14.487
CVE-2000-0217,"The default configuration of SSH allows X forwarding, which could allow a remote attacker to control a client's X sessions via a malicious xauth program.",2000-02-24T05:00:00.000,2008-09-10T19:03:19.790
CVE-2000-0220,ZoneAlarm sends sensitive system and network information in cleartext to the Zone Labs server if a user requests more information about an event.,2000-02-24T05:00:00.000,2022-08-17T10:15:24.720
CVE-2000-0221,The Nautica Marlin bridge allows remote attackers to cause a denial of service via a zero length UDP packet to the SNMP port.,2000-02-25T05:00:00.000,2008-09-10T19:03:20.087
CVE-2000-0170,Buffer overflow in the man program in Linux allows local users to gain privileges via the MANPAGER environmental variable.,2000-02-26T05:00:00.000,2008-09-10T19:03:08.697
CVE-2000-0187,EZShopper 3.0 loadpage.cgi CGI script allows remote attackers to read arbitrary files via a .. (dot dot) attack or execute commands via shell metacharacters.,2000-02-27T05:00:00.000,2008-09-10T19:03:15.883
CVE-2000-0188,EZShopper 3.0 search.cgi CGI script allows remote attackers to read arbitrary files via a .. (dot dot) attack or execute commands via shell metacharacters.,2000-02-27T05:00:00.000,2008-09-10T19:03:15.977
