Vuln ID,Summary,CVSS Severity,Link
CVE-2023-47199,"An origin validation vulnerability in the Trend Micro Apex One security agent could allow a local attacker to escalate privileges on affected installations.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.

This vulnerability is similar to, but not identical to, CVE-2023-47193.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47199
CVE-2023-47198,"An origin validation vulnerability in the Trend Micro Apex One security agent could allow a local attacker to escalate privileges on affected installations.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.

This vulnerability is similar to, but not identical to, CVE-2023-47199.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47198
CVE-2023-47197,"An origin validation vulnerability in the Trend Micro Apex One security agent could allow a local attacker to escalate privileges on affected installations.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.

This vulnerability is similar to, but not identical to, CVE-2023-47198.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47197
CVE-2023-47196,"An origin validation vulnerability in the Trend Micro Apex One security agent could allow a local attacker to escalate privileges on affected installations.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.

This vulnerability is similar to, but not identical to, CVE-2023-47197.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47196
CVE-2023-47195,"An origin validation vulnerability in the Trend Micro Apex One security agent could allow a local attacker to escalate privileges on affected installations.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.

This vulnerability is similar to, but not identical to, CVE-2023-47196.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47195
CVE-2023-47194,"An origin validation vulnerability in the Trend Micro Apex One security agent could allow a local attacker to escalate privileges on affected installations.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.

This vulnerability is similar to, but not identical to, CVE-2023-47195.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47194
CVE-2023-47193,"An origin validation vulnerability in the Trend Micro Apex One security agent could allow a local attacker to escalate privileges on affected installations.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.

This vulnerability is similar to, but not identical to, CVE-2023-47194.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47193
CVE-2023-47192,"An agent link vulnerability in the Trend Micro Apex One security agent could allow a local attacker to escalate privileges on affected installations.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47192
CVE-2023-46892,"The radio frequency communication protocol being used by Meross MSH30Q 4.5.23 is vulnerable to replay attacks, allowing attackers to record and replay previously captured communication to execute unauthorized commands or actions (e.g., thermostat's temperature).","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-46892
CVE-2023-41178,"Reflected cross-site scripting (XSS) vulnerabilities in Trend Micro Mobile Security (Enterprise) could allow an exploit against an authenticated victim that visits a malicious link provided by an attacker.

Please note, this vulnerability is similar to, but not identical to, CVE-2023-41176.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-41178
CVE-2023-41177,"Reflected cross-site scripting (XSS) vulnerabilities in Trend Micro Mobile Security (Enterprise) could allow an exploit against an authenticated victim that visits a malicious link provided by an attacker.

Please note, this vulnerability is similar to, but not identical to, CVE-2023-41178.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-41177
CVE-2023-41176,"Reflected cross-site scripting (XSS) vulnerabilities in Trend Micro Mobile Security (Enterprise) could allow an exploit against an authenticated victim that visits a malicious link provided by an attacker.

Please note, this vulnerability is similar to, but not identical to, CVE-2023-41177.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-41176
CVE-2023-38627,"A post-authenticated server-side request forgery (SSRF) vulnerability in Trend Micro Apex Central 2019 (lower than build 6481) could allow an attacker to interact with internal or local services directly.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.

This is a similar, but not identical vulnerability as CVE-2023-38626.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-38627
CVE-2023-38626,"A post-authenticated server-side request forgery (SSRF) vulnerability in Trend Micro Apex Central 2019 (lower than build 6481) could allow an attacker to interact with internal or local services directly.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.

This is a similar, but not identical vulnerability as CVE-2023-38625.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-38626
CVE-2023-38625,"A post-authenticated server-side request forgery (SSRF) vulnerability in Trend Micro Apex Central 2019 (lower than build 6481) could allow an attacker to interact with internal or local services directly.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.

This is a similar, but not identical vulnerability as CVE-2023-38624.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-38625
CVE-2023-38624,"A post-authenticated server-side request forgery (SSRF) vulnerability in Trend Micro Apex Central 2019 (lower than build 6481) could allow an attacker to interact with internal or local services directly.

Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.

This is a similar, but not identical vulnerability as CVE-2023-38625 through CVE-2023-38627.","January 23, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-38624
CVE-2023-7238,"A XSS payload can be uploaded as a DICOM study and when a user tries to view the infected study inside the Osimis WebViewer the XSS vulnerability gets triggered. If exploited, the attacker will be able to execute arbitrary JavaScript code inside the victim's browser.","January 23, 2024; 3:15:45 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-7238
CVE-2023-6926,There is an OS command injection vulnerability in Crestron AM-300 firmware version 1.4499.00018 which may enable a user of a limited-access SSH session to escalate their privileges to root-level access.,"January 23, 2024; 3:15:45 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6926
CVE-2023-46889,"Meross MSH30Q 4.5.23 is vulnerable to Cleartext Transmission of Sensitive Information. During the device setup phase, the MSH30Q creates an unprotected Wi-Fi access point. In this phase, MSH30Q needs to connect to the Internet through a Wi-Fi router. This is why MSH30Q asks for the Wi-Fi network name (SSID) and the Wi-Fi network password. When the user enters the password, the transmission of the Wi-Fi password and name between the MSH30Q and mobile application is observed in the Wi-Fi network. Although the Wi-Fi password is encrypted, a part of the decryption algorithm is public so we complemented the missing parts to decrypt it.","January 23, 2024; 3:15:45 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-46889
CVE-2023-42144,Cleartext Transmission during initial setup in Shelly TRV 20220811-15234 v.2.1.8 allows a local attacker to obtain the Wi-Fi password.,"January 23, 2024; 3:15:45 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-42144
CVE-2023-42143,Missing Integrity Check in Shelly TRV 20220811-152343/v2.1.8@5afc928c allows malicious users to create a backdoor by redirecting the device to an attacker-controlled machine which serves the manipulated firmware file. The device is updated with the manipulated firmware.,"January 23, 2024; 3:15:45 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-42143
CVE-2023-51210,SQL injection vulnerability in Webkul Bundle Product 6.0.1 allows a remote attacker to execute arbitrary code via the id_product parameters in the UpdateProductQuantity function.,"January 23, 2024; 2:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51210
CVE-2023-6573,HPE OneView may have a missing passphrase during restore.,"January 23, 2024; 1:15:18 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6573
CVE-2023-45889,A Universal Cross Site Scripting (UXSS) vulnerability in ClassLink OneClick Extension through 10.8 allows remote attackers to inject JavaScript into any webpage. NOTE: this issue exists because of an incomplete fix for CVE-2022-48612.,"January 23, 2024; 1:15:18 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-45889
CVE-2023-50275,HPE OneView may allow clusterService Authentication Bypass resulting in denial of service.,"January 23, 2024; 12:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-50275
CVE-2023-50274,HPE OneView may allow command injection with local privilege escalation.,"January 23, 2024; 12:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-50274
CVE-2023-49657,"A stored cross-site scripting (XSS) vulnerability exists in Apache Superset before 3.0.3. An authenticated attacker with create/update permissions on charts or dashboards could store a script or add a specific HTML snippet that would act as a stored XSS.

For 2.X versions, users should change their config to include:

TALISMAN_CONFIG = {
    ""content_security_policy"": {
        ""base-uri"": [""'self'""],
        ""default-src"": [""'self'""],
        ""img-src"": [""'self'"", ""blob:"", ""data:""],
        ""worker-src"": [""'self'"", ""blob:""],
        ""connect-src"": [
            ""'self'"",
            "" https://api.mapbox.com"" https://api.mapbox.com"" ;,
            "" https://events.mapbox.com"" https://events.mapbox.com"" ;,
        ],
        ""object-src"": ""'none'"",
        ""style-src"": [
            ""'self'"",
            ""'unsafe-inline'"",
        ],
        ""script-src"": [""'self'"", ""'strict-dynamic'""],
    },
    ""content_security_policy_nonce_in"": [""script-src""],
    ""force_https"": False,
    ""session_cookie_secure"": False,
}","January 23, 2024; 10:15:11 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-49657
CVE-2023-49783,"Silverstripe Admin provides a basic management interface for the Silverstripe Framework. In versions on the 1.x branch prior to 1.13.19 and on the 2.x branch prior to 2.1.8, users who don't have edit or delete permissions for records exposed in a `ModelAdmin` can still edit or delete records using the CSV import form, provided they have create permissions. The likelihood of a user having create permissions but not having edit or delete permissions is low, but it is possible. Note that this doesn't affect any `ModelAdmin` which has had the import form disabled via the `showImportForm` public property. Versions 1.13.19 and 2.1.8 contain a patch for the issue. Those who have a custom implementation of `BulkLoader` should update their implementations to respect permissions when the return value of `getCheckPermissions()` is true. Those who use any `BulkLoader` in their own project logic, or maintain a module which uses it, should consider passing `true` to `setCheckPermissions()` if the data is provided by users.","January 23, 2024; 9:15:37 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-49783
CVE-2023-48714,"Silverstripe Framework is the framework that forms the base of the Silverstripe content management system. Prior to versions 4.13.39 and 5.1.11, if a user should not be able to see a record, but that record can be added to a `GridField` using the `GridFieldAddExistingAutocompleter` component, the record's title can be accessed by that user. Versions 4.13.39 and 5.1.11 contain a fix for this issue.","January 23, 2024; 9:15:37 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-48714
CVE-2023-44401,"The Silverstripe CMS GraphQL Server serves Silverstripe data as GraphQL representations. In versions 4.0.0 prior to 4.3.7 and 5.0.0 prior to 5.1.3, `canView` permission checks are bypassed for ORM data in paginated GraphQL query results where the total number of records is greater than the number of records per page. Note that this also affects GraphQL queries which have a limit applied, even if the query isn’t paginated per se. This has been fixed in versions 4.3.7 and 5.1.3 by ensuring no new records are pulled in from the database after performing `canView` permission checks for each page of results. This may result in some pages in the query results having less than the maximum number of records per page even when there are more pages of results. This behavior is consistent with how pagination works in other areas of Silverstripe CMS, such as in `GridField`, and is a result of having to perform permission checks in PHP rather than in the database directly. One may disable these permission checks by disabling the `CanViewPermission` plugin.","January 23, 2024; 9:15:37 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-44401
CVE-2023-51043,"In the Linux kernel before 6.4.5, drivers/gpu/drm/drm_atomic.c has a use-after-free during a race condition between a nonblocking atomic commit and a driver unload.","January 23, 2024; 6:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51043
CVE-2023-51042,"In the Linux kernel before 6.4.12, amdgpu_cs_wait_all_fences in drivers/gpu/drm/amd/amdgpu/amdgpu_cs.c has a fence use-after-free.","January 23, 2024; 6:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51042
CVE-2023-46343,"In the Linux kernel before 6.5.9, there is a NULL pointer dereference in send_acknowledge in net/nfc/nci/spi.c.","January 23, 2024; 5:15:10 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-46343
CVE-2023-39197,An out-of-bounds read vulnerability was found in Netfilter Connection Tracking (conntrack) in the Linux kernel. This flaw allows a remote user to disclose sensitive information via the DCCP protocol.,"January 22, 2024; 10:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-39197
CVE-2023-42937,"A privacy issue was addressed with improved private data redaction for log entries. This issue is fixed in iOS 16.7.5 and iPadOS 16.7.5, watchOS 10.2, macOS Ventura 13.6.4, macOS Sonoma 14.2, macOS Monterey 12.7.3, iOS 17.2 and iPadOS 17.2. An app may be able to access sensitive user data.","January 22, 2024; 8:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-42937
CVE-2023-42935,An authentication issue was addressed with improved state management. This issue is fixed in macOS Ventura 13.6.4. A local attacker may be able to view the previous logged in user’s desktop from the fast user switching screen.,"January 22, 2024; 8:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-42935
CVE-2023-42888,"The issue was addressed with improved checks. This issue is fixed in iOS 16.7.5 and iPadOS 16.7.5, watchOS 10.2, macOS Ventura 13.6.4, macOS Sonoma 14.2, macOS Monterey 12.7.3, iOS 17.2 and iPadOS 17.2. Processing a maliciously crafted image may result in disclosure of process memory.","January 22, 2024; 8:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-42888
CVE-2023-42887,"An access issue was addressed with additional sandbox restrictions. This issue is fixed in macOS Ventura 13.6.4, macOS Sonoma 14.2. An app may be able to read arbitrary files.","January 22, 2024; 8:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-42887
CVE-2023-42881,The issue was addressed with improved memory handling. This issue is fixed in macOS Sonoma 14.2. Processing a file may lead to unexpected app termination or arbitrary code execution.,"January 22, 2024; 8:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-42881
CVE-2023-40528,"This issue was addressed by removing the vulnerable code. This issue is fixed in tvOS 17, watchOS 10, macOS Sonoma 14, iOS 17 and iPadOS 17, macOS Ventura 13.6.4. An app may be able to bypass Privacy preferences.","January 22, 2024; 8:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-40528
CVE-2023-47141,"IIBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) 11.5 could allow an authenticated user with CONNECT privileges to cause a denial of service using a specially crafted query.  IBM X-Force ID:  270264.","January 22, 2024; 4:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47141
CVE-2023-24135,Jensen of Scandinavia Eagle 1200AC V15.03.06.33_en was discovered to contain a command injection vulnerability in the function formWriteFacMac. This vulnerability allows attackers to execute arbitrary commands via manipulation of the mac parameter.,"January 22, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-24135
CVE-2023-7194,"The Meris WordPress theme through 1.1.2 does not sanitise and escape some parameters before outputting them back in the page, leading to Reflected Cross-Site Scripting which could be used against high privilege users such as admin","January 22, 2024; 3:15:47 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-7194
CVE-2023-7170,"The EventON-RSVP WordPress plugin before 2.9.5 does not sanitise and escape some parameters before outputting it back in the page, leading to a Reflected Cross-Site Scripting which could be used against high privilege users such as admin","January 22, 2024; 3:15:47 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-7170
CVE-2023-7082,The Import any XML or CSV File to WordPress plugin before 3.7.3 accepts all zip files and automatically extracts the zip file into a publicly accessible directory without sufficiently validating the extracted file type. This may allows high privilege users such as administrator to upload an executable file type leading to remote code execution.,"January 22, 2024; 3:15:47 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-7082
CVE-2023-6626,"The Product Enquiry for WooCommerce WordPress plugin before 3.1 does not sanitise and escape some of its settings, which could allow high privilege users such as admin to perform Stored Cross-Site Scripting attacks even when the unfiltered_html capability is disallowed (for example in multisite setup)","January 22, 2024; 3:15:47 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6626
CVE-2023-6625,"The Product Enquiry for WooCommerce WordPress plugin before 3.1 does not have a CSRF check in place when deleting inquiries, which could allow attackers to make a logged in admin delete them via a CSRF attack","January 22, 2024; 3:15:47 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6625
CVE-2023-6456,"The WP Review Slider WordPress plugin before 13.0 does not sanitise and escape some of its settings, which could allow high privilege users such as admin to perform Stored Cross-Site Scripting attacks even when the unfiltered_html capability is disallowed (for example in multisite setup)","January 22, 2024; 3:15:47 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6456
CVE-2023-6447,"The EventPrime WordPress plugin before 3.3.6 lacks authentication and authorization, allowing unauthenticated visitors to access private and password protected Events by guessing their numeric id/event name.","January 22, 2024; 3:15:47 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6447
CVE-2023-6384,"The WP User Profile Avatar WordPress plugin before 1.0.1 does not properly check for authorisation, allowing authors to delete and update arbitrary avatar","January 22, 2024; 3:15:47 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6384
CVE-2023-6290,"The SEOPress WordPress plugin before 7.3 does not sanitise and escape some of its settings, which could allow high privilege users such as admin to perform Cross-Site Scripting attacks even when unfiltered_html is disallowed","January 22, 2024; 3:15:47 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6290
CVE-2023-47747,"IBM DB2 for Linux, UNIX and Windows (includes Db2 Connect Server) 10.1, 10.5, and 11.1 could allow an authenticated user with CONNECT privileges to cause a denial of service using a specially crafted query.  IBM X-Force ID:  272646.","January 22, 2024; 3:15:47 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47747
CVE-2023-47158,"IBM DB2 for Linux, UNIX and Windows (includes Db2 Connect Server) 

10.5, 11.1 and 11.5

 could allow an authenticated user with CONNECT privileges to cause a denial of service using a specially crafted query.  IBM X-Force ID:  270750.","January 22, 2024; 3:15:47 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47158
CVE-2023-47152,"IBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) 11.5 is vulnerable to an insecure cryptographic algorithm and to information disclosure in stack trace under exceptional conditions.  IBM X-Force ID:  270730.","January 22, 2024; 3:15:46 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47152
CVE-2023-27859,"IBM Db2 10.1, 10.5, and 11.1 could allow a remote user to execute arbitrary code caused by installing like named jar files across multiple databases.  A user could exploit this by installing a malicious jar file that overwrites the existing like named jar file in another database.  IBM X-Force ID:  249205.","January 22, 2024; 3:15:46 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-27859
CVE-2023-50308,"IBM Db2 for Linux, UNIX and Windows (includes DB2 Connect Server) 11.5 under certain circumstances could allow an authenticated user to the database to cause a denial of service when a statement is run on columnar tables.  IBM X-Force ID:  273393.","January 22, 2024; 2:15:09 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-50308
CVE-2023-48118,SQL Injection vulnerability in Quest Analytics LLC IQCRM v.2023.9.5 allows a remote attacker to execute arbitrary code via a crafted request to the Common.svc WSDL page.,"January 22, 2024; 2:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-48118
CVE-2023-47746,"IBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) 10.5, 11.1, and 11.5 could allow an authenticated user with CONNECT privileges to cause a denial of service using a specially crafted query.  IBM X-Force ID:  272644.","January 22, 2024; 2:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47746
CVE-2023-45193,"IBM Db2 for Linux, UNIX and Windows (includes Db2 Connect Server) 11.5 federated server is vulnerable to a denial of service when a specially crafted cursor is used.  IBM X-Force ID:  268759.","January 22, 2024; 2:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-45193
CVE-2023-44395,"Autolab is a course management service that enables instructors to offer autograded programming assignments to their students over the Web. Path traversal vulnerabilities were discovered in Autolab's assessment functionality in versions of Autolab prior to 2.12.0, whereby instructors can perform arbitrary file reads. Version 2.12.0 contains a patch. There are no feasible workarounds for this issue.","January 22, 2024; 10:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-44395
CVE-2023-52354,chasquid before 1.13 allows SMTP smuggling because LF-terminated lines are accepted.,"January 22, 2024; 1:15:07 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-52354
CVE-2023-47352,Technicolor TC8715D devices have predictable default WPA2 security passwords. An attacker who scans for SSID and BSSID values may be able to predict these passwords.,"January 22, 2024; 12:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47352
CVE-2023-52353,"An issue was discovered in Mbed TLS through 3.5.1. In mbedtls_ssl_session_reset, the maximum negotiable TLS version is mishandled. For example, if the last connection negotiated TLS 1.2, then 1.2 becomes the new maximum.","January 21, 2024; 6:15:44 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-52353
CVE-2023-6531,A use-after-free flaw was found in the Linux Kernel due to a race problem in the unix garbage collector's deletion of SKB races with unix_stream_read_generic() on the socket that the SKB is queued on.,"January 21, 2024; 5:15:07 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6531
CVE-2023-7063,"The WPForms Pro plugin for WordPress is vulnerable to Stored Cross-Site Scripting via form submission parameters in all versions up to, and including, 1.8.5.3 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.","January 20, 2024; 4:15:07 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-7063
CVE-2023-46447,"The POPS! Rebel application 5.0 for Android, in POPS! Rebel Bluetooth Glucose Monitoring System, sends unencrypted glucose measurements over BLE.","January 20, 2024; 12:15:08 AM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-46447
CVE-2023-51925,An arbitrary file upload vulnerability in the nccloud.web.arcp.taskmonitor.action.ArcpUploadAction.doAction() method of YonBIP v3_23.05 allows attackers to execute arbitrary code via uploading a crafted file.,"January 19, 2024; 9:15:07 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51925
CVE-2023-51924,An arbitrary file upload vulnerability in the uap.framework.rc.itf.IResourceManager interface of YonBIP v3_23.05 allows attackers to execute arbitrary code via uploading a crafted file.,"January 19, 2024; 9:15:07 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51924
CVE-2023-51906,An issue in yonyou YonBIP v3_23.05 allows a remote attacker to execute arbitrary code via a crafted script to the ServiceDispatcherServlet uap.framework.rc.itf.IResourceManager component.,"January 19, 2024; 9:15:07 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51906
CVE-2023-47024,"Cross-Site Request Forgery (CSRF) in NCR Terminal Handler v.1.5.1 leads to a one-click account takeover. This is achieved by exploiting multiple vulnerabilities, including an undisclosed function in the WSDL that has weak security controls and can accept custom content types.","January 19, 2024; 9:15:07 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47024
CVE-2023-51928,An arbitrary file upload vulnerability in the nccloud.web.arcp.taskmonitor.action.ArcpUploadAction.doAction() method of YonBIP v3_23.05 allows attackers to execute arbitrary code via uploading a crafted file.,"January 19, 2024; 8:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51928
CVE-2023-51927,YonBIP v3_23.05 was discovered to contain a SQL injection vulnerability via the com.yonyou.hrcloud.attend.web.AttendScriptController.runScript() method.,"January 19, 2024; 8:15:07 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51927
CVE-2023-51926,YonBIP v3_23.05 was discovered to contain an arbitrary file read vulnerability via the nc.bs.framework.comn.serv.CommonServletDispatcher component.,"January 19, 2024; 8:15:07 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51926
CVE-2023-51892,An issue in weaver e-cology v.10.0.2310.01 allows a remote attacker to execute arbitrary code via a crafted script to the FrameworkShellController component.,"January 19, 2024; 8:15:07 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-51892
CVE-2023-49329,"Anomali Match before 4.6.2 allows OS Command Injection. An authenticated admin user can inject and execute operating system commands. This arises from improper handling of untrusted input, enabling an attacker to elevate privileges, execute system commands, and potentially compromise the underlying operating system. The fixed versions are 4.4.5, 4.5.4, and 4.6.2. The earliest affected version is 4.3.","January 19, 2024; 4:15:08 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-49329
CVE-2023-6450,"An incorrect permissions vulnerability was reported in the Lenovo App Store app that could allow an attacker to use system resources, resulting in a denial of service.","January 19, 2024; 3:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6450
CVE-2023-6044,A privilege escalation vulnerability was reported in Lenovo Vantage that could allow a local attacker with physical access to impersonate Lenovo Vantage Service and execute arbitrary code with elevated privileges.,"January 19, 2024; 3:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6044
CVE-2023-6043,A privilege escalation vulnerability was reported in Lenovo Vantage that could allow a local attacker to bypass integrity checks and execute arbitrary code with elevated privileges.,"January 19, 2024; 3:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-6043
CVE-2023-5081,An information disclosure vulnerability was reported in the Lenovo Tab M8 HD that could allow a local application to gather a non-resettable device identifier.,"January 19, 2024; 3:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-5081
CVE-2023-5080,A privilege escalation vulnerability was reported in some Lenovo tablet products that could allow local applications access to device identifiers and system commands.,"January 19, 2024; 3:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-5080
CVE-2023-50694,An issue in dom96 HTTPbeast v.0.4.1 and before allows a remote attacker to execute arbitrary code via a crafted request to the parser.nim component.,"January 19, 2024; 3:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-50694
CVE-2023-50693,An issue in Jester v.0.6.0 and before allows a remote attacker to send a malicious crafted request.,"January 19, 2024; 3:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-50693
CVE-2023-50447,"Pillow through 10.1.0 allows PIL.ImageMath.eval Arbitrary Code Execution via the environment parameter, a different vulnerability than CVE-2022-22817 (which was about the expression parameter).","January 19, 2024; 3:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-50447
CVE-2023-47035,RPTC 0x3b08c was discovered to not conduct status checks on the parameter tradingOpen. This vulnerability can allow attackers to conduct unauthorized transfer operations.,"January 19, 2024; 3:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-47035
CVE-2023-42766,Improper input validation in some Intel NUC 8 Compute Element BIOS firmware may allow a privileged user to potentially enable escalation of privilege via local access.,"January 19, 2024; 3:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-42766
CVE-2023-42429,Improper buffer restrictions in some Intel NUC BIOS firmware may allow a privileged user to potentially enable escalation of privilege via local access.,"January 19, 2024; 3:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-42429
CVE-2023-38587,Improper input validation in some Intel NUC BIOS firmware may allow a privileged user to potentially enable escalation of privilege via local access.,"January 19, 2024; 3:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-38587
CVE-2023-38541,Insecure inherited permissions in some Intel HID Event Filter drivers for Windows 10 for some Intel NUC laptop software installers before version 2.2.2.1 may allow an authenticated user to potentially enable escalation of privilege via local access.,"January 19, 2024; 3:15:10 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2023-38541
